-32.00	-0.79	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74
-31.00	-0.78	-0.73	-0.73	-0.73	-0.73	-0.73	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.73	-0.73
-30.00	-0.77	-0.72	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71
-29.00	-0.77	-0.70	-0.70	-0.70	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69
-28.00	-0.76	-0.69	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68
-27.00	-0.75	-0.67	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66
-26.00	-0.75	-0.66	-0.65	-0.65	-0.65	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.65
-25.00	-0.74	-0.64	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.62	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63
-24.00	-0.73	-0.63	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61
-23.00	-0.72	-0.61	-0.60	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59
-22.00	-0.70	-0.60	-0.58	-0.58	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57
-21.00	-0.68	-0.59	-0.56	-0.56	-0.56	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.56
-20.00	-0.65	-0.59	-0.55	-0.54	-0.54	-0.54	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.54	-0.54	-0.54
-19.00	-0.62	-0.59	-0.53	-0.53	-0.52	-0.52	-0.52	-0.52	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.52	-0.52	-0.52	-0.52	-0.52
-18.00	-0.59	-0.59	-0.52	-0.51	-0.51	-0.50	-0.50	-0.50	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50
-17.00	-0.56	-0.61	-0.51	-0.50	-0.49	-0.49	-0.48	-0.48	-0.48	-0.47	-0.47	-0.47	-0.48	-0.48	-0.48	-0.48	-0.48	-0.49	-0.49	-0.49
-16.00	-0.53	-0.64	-0.50	-0.49	-0.48	-0.48	-0.47	-0.47	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.47	-0.47	-0.47	-0.48	-0.48
-15.00	-0.50	-0.69	-0.51	-0.49	-0.47	-0.47	-0.46	-0.46	-0.45	-0.44	-0.44	-0.44	-0.44	-0.45	-0.45	-0.45	-0.46	-0.46	-0.47	-0.47
-14.00	-0.46	-0.75	-0.52	-0.49	-0.47	-0.46	-0.45	-0.45	-0.43	-0.43	-0.43	-0.43	-0.43	-0.44	-0.44	-0.45	-0.45	-0.46	-0.46	-0.47
-13.00	-0.43	-0.80	-0.55	-0.51	-0.48	-0.47	-0.45	-0.45	-0.43	-0.42	-0.42	-0.42	-0.42	-0.43	-0.44	-0.45	-0.45	-0.46	-0.47	-0.48
-12.00	-0.40	-0.82	-0.60	-0.55	-0.51	-0.49	-0.46	-0.46	-0.43	-0.42	-0.41	-0.41	-0.42	-0.43	-0.44	-0.46	-0.47	-0.48	-0.49	-0.50
-11.00	-0.36	-0.80	-0.68	-0.61	-0.56	-0.54	-0.49	-0.48	-0.44	-0.43	-0.42	-0.42	-0.43	-0.45	-0.46	-0.48	-0.50	-0.52	-0.53	-0.55
-10.00	-0.32	-0.43	-0.51	-0.71	-0.78	-0.85	-0.91	-0.94	-0.96	-0.97	-0.99	-0.99	-1.00	-1.00	-1.01	-1.01	-1.01	-1.01	-1.01	-1.01
-9.00	-0.29	-0.46	-0.62	-0.78	-0.86	-0.89	-0.91	-0.92	-0.92	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93
-8.00	-0.26	-0.49	-0.73	-0.82	-0.84	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
-7.00	-0.23	-0.51	-0.74	-0.77	-0.77	-0.77	-0.77	-0.77	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77
-6.00	-0.20	-0.45	-0.66	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.70	-0.70
-5.00	-0.17	-0.25	-0.59	-0.62	-0.62	-0.62	-0.62	-0.61	-0.61	-0.61	-0.61	-0.61	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62
-4.00	-0.13	-0.11	-0.39	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54
-3.00	-0.10	-0.07	-0.06	-0.34	-0.45	-0.46	-0.46	-0.46	-0.46	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45
-2.00	-0.06	-0.03	-0.02	-0.01	-0.19	-0.32	-0.37	-0.38	-0.38	-0.37	-0.37	-0.37	-0.37	-0.36	-0.36	-0.36	-0.35	-0.33	-0.32	-0.31
-1.00	-0.03	-0.01	0.00	0.02	0.03	0.00	-0.10	-0.18	-0.23	-0.26	-0.28	-0.27	-0.25	-0.23	-0.21	-0.19	-0.18	-0.17	-0.15	-0.14
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.00	0.03	0.01	0.00	-0.02	-0.03	0.00	0.10	0.17	0.23	0.26	0.28	0.27	0.25	0.23	0.21	0.19	0.18	0.17	0.15	0.14
2.00	0.06	0.03	0.02	0.01	0.19	0.32	0.37	0.38	0.38	0.37	0.37	0.37	0.37	0.36	0.36	0.36	0.35	0.33	0.32	0.31
3.00	0.10	0.07	0.06	0.34	0.45	0.46	0.46	0.46	0.46	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45
4.00	0.13	0.11	0.39	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54
5.00	0.17	0.28	0.59	0.62	0.62	0.62	0.62	0.61	0.61	0.61	0.61	0.61	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62
6.00	0.20	0.45	0.68	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.70	0.70
7.00	0.23	0.52	0.74	0.77	0.77	0.77	0.77	0.77	0.76	0.76	0.76	0.76	0.76	0.76	0.77	0.77	0.77	0.77	0.77	0.77
8.00	0.26	0.49	0.73	0.82	0.84	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
9.00	0.29	0.46	0.62	0.79	0.86	0.89	0.91	0.92	0.92	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93
10.00	0.32	0.43	0.51	0.69	0.79	0.85	0.91	0.94	0.96	0.97	0.99	0.99	1.00	1.00	1.01	1.01	1.01	1.01	1.01	1.01
11.00	0.34	0.52	0.55	0.62	0.70	0.71	0.71	0.71	0.69	0.69	0.69	0.69	0.69	0.70	0.71	0.71	0.72	0.73	0.74	0.74
12.00	0.37	0.50	0.51	0.57	0.64	0.65	0.64	0.64	0.63	0.62	0.62	0.62	0.62	0.63	0.64	0.64	0.65	0.66	0.66	0.67
13.00	0.39	0.48	0.49	0.54	0.59	0.60	0.59	0.59	0.58	0.58	0.58	0.58	0.58	0.58	0.59	0.59	0.60	0.60	0.61	0.61
14.00	0.42	0.47	0.48	0.52	0.57	0.57	0.56	0.56	0.56	0.55	0.55	0.55	0.55	0.56	0.56	0.56	0.57	0.57	0.58	0.58
15.00	0.44	0.47	0.48	0.51	0.55	0.55	0.55	0.55	0.54	0.54	0.54	0.54	0.54	0.54	0.55	0.55	0.55	0.55	0.56	0.56
16.00	0.46	0.48	0.49	0.51	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.55	0.55	0.55
17.00	0.48	0.49	0.50	0.52	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.55	0.55	0.55
18.00	0.50	0.51	0.51	0.53	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55
19.00	0.52	0.52	0.53	0.54	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56
20.00	0.55	0.54	0.54	0.56	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57
21.00	0.57	0.56	0.56	0.57	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58
22.00	0.58	0.57	0.58	0.59	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60
23.00	0.60	0.59	0.60	0.60	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61
24.00	0.62	0.61	0.61	0.62	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63
25.00	0.64	0.63	0.63	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64
26.00	0.66	0.65	0.65	0.65	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66
27.00	0.67	0.66	0.66	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67
28.00	0.69	0.68	0.68	0.68	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69
29.00	0.71	0.69	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70
30.00	0.72	0.71	0.71	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72	0.72
31.00	0.74	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73
32.00	0.75	0.74	0.74	0.74	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
33.00	0.76	0.75	0.75	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76
34.00	0.78	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77
35.00	0.79	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78
36.00	0.80	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79	0.79
37.00	0.81	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80
38.00	0.82	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81
39.00	0.83	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82
40.00	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83
41.00	0.84	0.83	0.83	0.83	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84
42.00	0.85	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84
43.00	0.85	0.84	0.84	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
44.00	0.86	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
45.00	0.86	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
46.00	0.86	0.85	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
47.00	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
48.00	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
49.00	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
50.00	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
51.00	0.86	0.85	0.85	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86	0.86
52.00	0.86	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
53.00	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
54.00	0.85	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84
55.00	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84	0.84
56.00	0.84	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83	0.83
57.00	0.83	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82
58.00	0.82	0.81	0.81	0.81	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82	0.82
59.00	0.81	0.80	0.80	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81
60.00	0.80	0.79	0.79	0.79	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80	0.80
61.00	0.79	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78
62.00	0.78	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77
63.00	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76
64.00	0.75	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74	0.74
65.00	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73
66.00	0.72	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71
67.00	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70
68.00	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68
69.00	0.67	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66	0.66
70.00	0.65	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64
71.00	0.63	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62
72.00	0.61	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60	0.60
73.00	0.59	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58	0.58
74.00	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56
75.00	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54	0.54
76.00	0.52	0.51	0.51	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52
77.00	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49
78.00	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47
79.00	0.45	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44
80.00	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42
81.00	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39
82.00	0.37	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36
83.00	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34
84.00	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
85.00	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28
86.00	0.26	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
87.00	0.23	0.22	0.22	0.22	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23
88.00	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20	0.20
89.00	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17
90.00	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14
91.00	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11
92.00	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08
93.00	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
94.00	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
95.00	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01
96.00	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04
97.00	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07	-0.07
98.00	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10	-0.10
99.00	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13
100.00	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16
101.00	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19
102.00	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22
103.00	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
104.00	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28
105.00	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31	-0.31
106.00	-0.33	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34
107.00	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36	-0.36
108.00	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39
109.00	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42
110.00	-0.44	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45
111.00	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47	-0.47
112.00	-0.49	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50	-0.50
113.00	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52
114.00	-0.54	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55
115.00	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57
116.00	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59
117.00	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61
118.00	-0.63	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64
119.00	-0.65	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66
